sku,unit,warehouse,day,document_number,order_qty,prior_orders,prior_window_days,historical_median,threshold_iqr,threshold_8median,reason,excluded_qty,exclusion_status,month,comparable,matches_signed,sales_qty_raw,monthly_matches_signed,review_reason
300200323_,шт,Алматы,2025-08-13,20000086242,72.0,267,180,6.0,54.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,636.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-08-13,20000087097,72.0,267,180,6.0,54.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,636.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-08-21,30000032876,72.0,274,180,7.0,64.25,56.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,636.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-09-08,20000098060,84.0,276,180,6.0,54.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,264.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-09-19,20000102969,180.0,282,180,6.0,54.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,264.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-09-19,20000102977,288.0,282,180,6.0,54.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,264.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-09-23,30000033121,60.0,290,180,6.0,54.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,264.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-09-26,20000106619,72.0,291,180,6.0,54.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,264.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-09-30,30000033182,72.0,295,180,6.0,54.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-09-01,True,False,264.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-11-21,20000131623,180.0,303,180,5.0,48.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,481.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-11-21,20000131731,216.0,303,180,5.0,48.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,481.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-11-26,20000133720,100.0,304,180,5.0,54.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,481.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-12-10,20000140549,68.0,314,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,835.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-12-15,20000141881,80.0,312,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,835.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-12-15,20000142402,250.0,312,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,835.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-12-15,30000033997,60.0,312,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,835.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-12-17,20000143332,46.0,315,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,835.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-12-17,20000143541,132.0,315,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,835.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2025-12-29,20000148331,44.0,321,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,835.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-01-14,30000000090,72.0,313,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,357.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-01-19,20000004476,50.0,313,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,357.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-01-27,20000008889,108.0,309,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,357.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-01-29,20000009880,240.0,310,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,357.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-02-11,20000014987,72.0,294,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,257.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-03-03,20000022782,144.0,275,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,288.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-03-03,20000022806,288.0,275,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,288.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-03-03,20000022809,360.0,275,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,288.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-03-10,20000024662,144.0,280,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,288.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-03-12,20000025913,60.0,280,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,288.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-03-27,20000030355,180.0,261,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,288.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-03-27,20000030369,360.0,261,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,288.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-03-30,20000031273,240.0,259,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,288.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-04-01,20000032262,72.0,263,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,378.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-04-18,30000000987,72.0,257,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,378.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-04-22,20000041355,84.0,258,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,378.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-04-22,20000041373,72.0,258,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,378.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-05-06,20000047003,360.0,259,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,False,396.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-05-13,20000049226,144.0,256,180,5.0,46.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,False,396.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-05-19,20000051998,120.0,253,180,5.0,46.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,False,396.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-05-20,20000052603,216.0,256,180,5.0,47.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,False,396.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-05-25,20000054525,108.0,255,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-05-01,True,False,396.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-06-03,20000058401,48.0,246,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,379.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-06-11,20000062249,72.0,242,180,5.0,46.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,379.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-06-24,20000068732,84.0,243,180,5.0,45.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,379.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-06-24,20000068750,72.0,243,180,5.0,45.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,379.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-06-25,20000069094,216.0,243,180,5.0,44.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,379.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-06-30,20000070996,45.0,248,180,5.0,43.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,379.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-07-03,20000073235,96.0,258,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,716.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-07-07,30000001863,72.0,262,180,5.0,48.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,716.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-07-08,20000074721,50.0,265,180,5.0,49.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,716.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-07-09,20000075352,72.0,264,180,5.0,49.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,716.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-07-17,20000079465,180.0,278,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,716.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-07-17,20000079476,72.0,278,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,716.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-07-17,20000079487,72.0,278,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,716.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-07-17,30000001988,72.0,278,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,716.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-07-21,20000080997,360.0,279,180,5.0,48.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,716.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-07-23,30000002051,120.0,282,180,5.0,53.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,716.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-08-04,20000087706,360.0,284,180,5.0,54.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,492.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-08-04,20000087710,72.0,284,180,5.0,54.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,492.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-08-06,20000088661,72.0,283,180,5.0,54.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,492.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-08-27,30000002392,120.0,318,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,492.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-08-29,20000099885,72.0,323,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,492.0,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-09-07,20000103774,72.0,326,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-09-09,20000105000,60.0,322,180,4.0,42.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-09-09,20000105278,82.0,322,180,4.0,42.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-09-10,20000104988,110.0,322,180,4.0,42.0,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200323_,шт,Алматы,2026-09-21,20000110734,72.0,331,180,5.0,42.0,40.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-02-03,20000010670,176.0,46,180,10.0,68.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,921.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-02-03,20000010678,96.0,46,180,10.0,68.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,921.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-02-10,20000013072,96.0,58,180,10.0,70.25,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,921.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-02-10,20000013085,160.0,58,180,10.0,70.25,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,921.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-02-10,20000013090,240.0,58,180,10.0,70.25,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,921.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-02-12,20000014330,120.0,62,180,10.0,80.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,921.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-02-12,20000014331,384.0,62,180,10.0,80.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,921.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-02-12,20000014333,600.0,62,180,10.0,80.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,921.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-02-12,20000014466,100.0,62,180,10.0,80.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,921.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-03-04,20000021546,440.0,103,180,10.0,85.5,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,814.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-03-04,20000021633,90.0,103,180,10.0,85.5,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,814.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-03-12,20000024399,240.0,119,180,10.0,87.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,814.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-03-12,20000024400,96.0,119,180,10.0,87.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,814.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-03-14,20000025050,96.0,129,180,10.0,84.0,80.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,814.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-04-07,30000031584,96.0,176,180,9.5,71.0,76.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,978.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-04-11,20000035323,720.0,186,180,9.5,71.0,76.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,978.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-04-15,20000036278,384.0,194,180,8.0,71.0,64.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,978.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-04-15,20000036282,248.0,194,180,8.0,71.0,64.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,978.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-04-24,20000040361,100.0,214,180,8.0,71.0,64.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,978.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-04-25,20000041171,720.0,218,180,8.0,71.0,64.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,978.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-04-25,20000041189,152.0,218,180,8.0,71.0,64.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,978.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-05-12,20000046130,104.0,246,180,7.5,71.0,60.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,1089.0,False,monthly_and_transactions_not_reconciled
300200324_,шт,Алматы,2025-05-12,20000046463,98.0,246,180,7.5,71.0,60.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,1089.0,False,monthly_and_transactions_not_reconciled
