sku,month,sales_qty_raw,sales_status,transactions_signed_qty,transactions_positive_qty,transaction_unknown_qty_rows,comparable,matches_signed,matches_positive,difference_signed
300200289_,2026-05-01,92.0,observed,93.0,93.0,0.0,True,False,False,1.0
300200289_,2026-06-01,193.0,observed,193.0,193.0,0.0,True,True,True,0.0
300200289_,2026-07-01,71.0,observed,71.0,71.0,0.0,True,True,True,0.0
300200289_,2026-08-01,198.0,observed,212.0,212.0,0.0,True,False,False,14.0
300200290_,2023-11-01,,,-10.0,0.0,0.0,False,False,False,
300200290_,2024-01-01,,blank,,,,False,False,False,
300200290_,2024-02-01,4.0,observed,,,,False,False,False,
300200290_,2024-03-01,,blank,,,,False,False,False,
300200290_,2024-04-01,5.0,observed,,,,False,False,False,
300200290_,2024-05-01,7.0,observed,,,,False,False,False,
300200290_,2024-06-01,11.0,observed,,,,False,False,False,
300200290_,2024-07-01,5.0,observed,,,,False,False,False,
300200290_,2024-08-01,,blank,,,,False,False,False,
300200290_,2024-09-01,10.0,observed,,,,False,False,False,
300200290_,2024-10-01,2.0,observed,,,,False,False,False,
300200290_,2024-11-01,,blank,,,,False,False,False,
300200290_,2024-12-01,1.0,observed,,,,False,False,False,
300200290_,2025-01-01,,blank,,,,False,False,False,
300200290_,2025-02-01,,blank,,,,False,False,False,
300200290_,2025-03-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
300200290_,2025-04-01,8.0,observed,6.0,6.0,0.0,True,False,False,-2.0
300200290_,2025-05-01,12.0,observed,2.0,2.0,0.0,True,False,False,-10.0
300200290_,2025-06-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200290_,2025-07-01,,blank,,,,False,False,False,
300200290_,2025-08-01,-20.0,negative,,,,False,False,False,
300200290_,2025-09-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200290_,2025-10-01,,blank,,,,False,False,False,
300200290_,2025-11-01,4.0,observed,,,,False,False,False,
300200290_,2025-12-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200290_,2026-01-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
300200290_,2026-02-01,,blank,,,,False,False,False,
300200290_,2026-03-01,,blank,,,,False,False,False,
300200290_,2026-04-01,,blank,,,,False,False,False,
300200290_,2026-05-01,18.0,observed,18.0,18.0,0.0,True,True,True,0.0
300200290_,2026-06-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200290_,2026-07-01,,blank,,,,False,False,False,
300200290_,2026-08-01,4.0,observed,,,,False,False,False,
300200291_,2024-01-01,1.0,observed,,,,False,False,False,
300200291_,2024-02-01,2.0,observed,,,,False,False,False,
300200291_,2024-03-01,73.0,observed,,,,False,False,False,
300200291_,2024-04-01,65.0,observed,,,,False,False,False,
300200291_,2024-05-01,75.0,observed,,,,False,False,False,
300200291_,2024-06-01,113.0,observed,,,,False,False,False,
300200291_,2024-07-01,24.0,observed,,,,False,False,False,
300200291_,2024-08-01,107.0,observed,,,,False,False,False,
300200291_,2024-09-01,78.0,observed,,,,False,False,False,
300200291_,2024-10-01,47.0,observed,,,,False,False,False,
300200291_,2024-11-01,54.0,observed,,,,False,False,False,
300200291_,2024-12-01,37.0,observed,,,,False,False,False,
300200291_,2025-01-01,15.0,observed,9.0,9.0,0.0,True,False,False,-6.0
300200291_,2025-02-01,53.0,observed,72.0,72.0,0.0,True,False,False,19.0
300200291_,2025-03-01,22.0,observed,20.0,20.0,0.0,True,False,False,-2.0
300200291_,2025-04-01,23.0,observed,27.0,27.0,0.0,True,False,False,4.0
300200291_,2025-05-01,69.0,observed,83.0,83.0,0.0,True,False,False,14.0
300200291_,2025-06-01,37.0,observed,47.0,47.0,0.0,True,False,False,10.0
300200291_,2025-07-01,46.0,observed,65.0,65.0,0.0,True,False,False,19.0
300200291_,2025-08-01,7.0,observed,7.0,7.0,0.0,True,True,True,0.0
300200291_,2025-09-01,23.0,observed,23.0,23.0,0.0,True,True,True,0.0
300200291_,2025-10-01,35.0,observed,30.0,30.0,0.0,True,False,False,-5.0
300200291_,2025-11-01,73.0,observed,65.0,65.0,0.0,True,False,False,-8.0
300200291_,2025-12-01,30.0,observed,29.0,29.0,0.0,True,False,False,-1.0
300200291_,2026-01-01,51.0,observed,51.0,51.0,0.0,True,True,True,0.0
300200291_,2026-02-01,7.0,observed,3.0,3.0,0.0,True,False,False,-4.0
300200291_,2026-03-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
300200291_,2026-04-01,38.0,observed,41.0,41.0,0.0,True,False,False,3.0
300200291_,2026-05-01,26.0,observed,26.0,26.0,0.0,True,True,True,0.0
300200291_,2026-06-01,44.0,observed,44.0,44.0,0.0,True,True,True,0.0
300200291_,2026-07-01,35.0,observed,40.0,40.0,0.0,True,False,False,5.0
300200291_,2026-08-01,56.0,observed,56.0,56.0,0.0,True,True,True,0.0
300200292_,2024-01-01,-8.0,negative,,,,False,False,False,
300200292_,2024-02-01,1.0,observed,,,,False,False,False,
300200292_,2024-03-01,12.0,observed,,,,False,False,False,
300200292_,2024-04-01,29.0,observed,,,,False,False,False,
300200292_,2024-05-01,11.0,observed,,,,False,False,False,
300200292_,2024-06-01,35.0,observed,,,,False,False,False,
300200292_,2024-07-01,38.0,observed,,,,False,False,False,
300200292_,2024-08-01,33.0,observed,,,,False,False,False,
300200292_,2024-09-01,12.0,observed,,,,False,False,False,
300200292_,2024-10-01,4.0,observed,,,,False,False,False,
300200292_,2024-11-01,4.0,observed,,,,False,False,False,
300200292_,2024-12-01,4.0,observed,,,,False,False,False,
300200292_,2025-01-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200292_,2025-02-01,52.0,observed,52.0,52.0,0.0,True,True,True,0.0
300200292_,2025-03-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200292_,2025-04-01,,blank,20.0,20.0,0.0,False,False,False,
300200292_,2025-05-01,17.0,observed,27.0,27.0,0.0,True,False,False,10.0
300200292_,2025-06-01,25.0,observed,21.0,21.0,0.0,True,False,False,-4.0
300200292_,2025-07-01,5.0,observed,6.0,6.0,0.0,True,False,False,1.0
300200292_,2025-08-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
300200292_,2025-09-01,,blank,12.0,12.0,0.0,False,False,False,
300200292_,2025-10-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
300200292_,2025-11-01,6.0,observed,4.0,4.0,0.0,True,False,False,-2.0
300200292_,2025-12-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
300200292_,2026-01-01,25.0,observed,25.0,25.0,0.0,True,True,True,0.0
300200292_,2026-02-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
300200292_,2026-03-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
300200292_,2026-04-01,,blank,,,,False,False,False,
300200292_,2026-05-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200292_,2026-06-01,,blank,,,,False,False,False,
300200292_,2026-07-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200292_,2026-08-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200293_,2024-01-01,258.0,observed,,,,False,False,False,
300200293_,2024-02-01,443.0,observed,,,,False,False,False,
300200293_,2024-03-01,634.0,observed,,,,False,False,False,
300200293_,2024-04-01,394.0,observed,,,,False,False,False,
300200293_,2024-05-01,604.0,observed,,,,False,False,False,
300200293_,2024-06-01,392.0,observed,,,,False,False,False,
300200293_,2024-07-01,495.0,observed,,,,False,False,False,
300200293_,2024-08-01,376.0,observed,,,,False,False,False,
300200293_,2024-09-01,657.0,observed,,,,False,False,False,
300200293_,2024-10-01,270.0,observed,,,,False,False,False,
300200293_,2024-11-01,460.0,observed,,,,False,False,False,
300200293_,2024-12-01,381.0,observed,-1.0,0.0,0.0,True,False,False,-382.0
300200293_,2025-01-01,342.0,observed,437.0,437.0,0.0,True,False,False,95.0
300200293_,2025-02-01,372.0,observed,407.0,407.0,0.0,True,False,False,35.0
300200293_,2025-03-01,211.0,observed,214.0,214.0,0.0,True,False,False,3.0
300200293_,2025-04-01,219.0,observed,284.0,284.0,0.0,True,False,False,65.0
300200293_,2025-05-01,309.0,observed,274.0,274.0,0.0,True,False,False,-35.0
300200293_,2025-06-01,386.0,observed,504.0,504.0,0.0,True,False,False,118.0
300200293_,2025-07-01,226.0,observed,328.0,328.0,0.0,True,False,False,102.0
300200293_,2025-08-01,280.0,observed,287.0,287.0,0.0,True,False,False,7.0
300200293_,2025-09-01,152.0,observed,165.0,165.0,0.0,True,False,False,13.0
300200293_,2025-10-01,138.0,observed,109.0,109.0,0.0,True,False,False,-29.0
300200293_,2025-11-01,127.0,observed,97.0,97.0,0.0,True,False,False,-30.0
300200293_,2025-12-01,129.0,observed,135.0,135.0,0.0,True,False,False,6.0
300200293_,2026-01-01,135.0,observed,156.0,156.0,0.0,True,False,False,21.0
300200293_,2026-02-01,187.0,observed,550.0,550.0,0.0,True,False,False,363.0
300200293_,2026-03-01,179.0,observed,227.0,227.0,0.0,True,False,False,48.0
300200293_,2026-04-01,103.0,observed,175.0,175.0,0.0,True,False,False,72.0
300200293_,2026-05-01,188.0,observed,213.0,213.0,0.0,True,False,False,25.0
300200293_,2026-06-01,245.0,observed,254.0,254.0,0.0,True,False,False,9.0
300200293_,2026-07-01,98.0,observed,138.0,138.0,0.0,True,False,False,40.0
300200293_,2026-08-01,193.0,observed,192.0,192.0,0.0,True,False,False,-1.0
300200294_,2024-01-01,54.0,observed,,,,False,False,False,
300200294_,2024-02-01,59.0,observed,,,,False,False,False,
300200294_,2024-03-01,130.0,observed,,,,False,False,False,
300200294_,2024-04-01,61.0,observed,,,,False,False,False,
300200294_,2024-05-01,55.0,observed,,,,False,False,False,
300200294_,2024-06-01,60.0,observed,,,,False,False,False,
300200294_,2024-07-01,134.0,observed,,,,False,False,False,
300200294_,2024-08-01,223.0,observed,,,,False,False,False,
300200294_,2024-09-01,207.0,observed,,,,False,False,False,
300200294_,2024-10-01,61.0,observed,,,,False,False,False,
300200294_,2024-11-01,166.0,observed,,,,False,False,False,
300200294_,2024-12-01,56.0,observed,,,,False,False,False,
300200294_,2025-01-01,25.0,observed,49.0,49.0,0.0,True,False,False,24.0
300200294_,2025-02-01,215.0,observed,213.0,213.0,0.0,True,False,False,-2.0
300200294_,2025-03-01,55.0,observed,135.0,135.0,0.0,True,False,False,80.0
300200294_,2025-04-01,50.0,observed,109.0,109.0,0.0,True,False,False,59.0
300200294_,2025-05-01,56.0,observed,61.0,61.0,0.0,True,False,False,5.0
300200294_,2025-06-01,33.0,observed,32.0,32.0,0.0,True,False,False,-1.0
300200294_,2025-07-01,64.0,observed,63.0,63.0,0.0,True,False,False,-1.0
300200294_,2025-08-01,281.0,observed,276.0,276.0,0.0,True,False,False,-5.0
300200294_,2025-09-01,42.0,observed,47.0,47.0,0.0,True,False,False,5.0
300200294_,2025-10-01,114.0,observed,114.0,114.0,0.0,True,True,True,0.0
300200294_,2025-11-01,118.0,observed,143.0,143.0,0.0,True,False,False,25.0
300200294_,2025-12-01,129.0,observed,369.0,369.0,0.0,True,False,False,240.0
300200294_,2026-01-01,5.0,observed,4.0,4.0,0.0,True,False,False,-1.0
300200294_,2026-02-01,9.0,observed,29.0,29.0,0.0,True,False,False,20.0
300200294_,2026-03-01,50.0,observed,189.0,189.0,0.0,True,False,False,139.0
300200294_,2026-04-01,64.0,observed,84.0,84.0,0.0,True,False,False,20.0
300200294_,2026-05-01,29.0,observed,29.0,29.0,0.0,True,True,True,0.0
300200294_,2026-06-01,29.0,observed,29.0,29.0,0.0,True,True,True,0.0
300200294_,2026-07-01,14.0,observed,14.0,14.0,0.0,True,True,True,0.0
300200294_,2026-08-01,49.0,observed,89.0,89.0,0.0,True,False,False,40.0
300200295_,2024-01-01,4.0,observed,,,,False,False,False,
300200295_,2024-02-01,49.0,observed,,,,False,False,False,
300200295_,2024-03-01,118.0,observed,,,,False,False,False,
300200295_,2024-04-01,138.0,observed,,,,False,False,False,
300200295_,2024-05-01,88.0,observed,,,,False,False,False,
300200295_,2024-06-01,67.0,observed,,,,False,False,False,
300200295_,2024-07-01,164.0,observed,,,,False,False,False,
300200295_,2024-08-01,69.0,observed,,,,False,False,False,
300200295_,2024-09-01,166.0,observed,,,,False,False,False,
300200295_,2024-10-01,37.0,observed,,,,False,False,False,
300200295_,2024-11-01,115.0,observed,,,,False,False,False,
300200295_,2024-12-01,52.0,observed,-2.0,0.0,0.0,True,False,False,-54.0
300200295_,2025-01-01,42.0,observed,39.0,39.0,0.0,True,False,False,-3.0
300200295_,2025-02-01,202.0,observed,238.0,238.0,0.0,True,False,False,36.0
300200295_,2025-03-01,36.0,observed,33.0,33.0,0.0,True,False,False,-3.0
300200295_,2025-04-01,49.0,observed,48.0,48.0,0.0,True,False,False,-1.0
300200295_,2025-05-01,71.0,observed,71.0,71.0,0.0,True,True,True,0.0
300200295_,2025-06-01,48.0,observed,45.0,45.0,0.0,True,False,False,-3.0
300200295_,2025-07-01,20.0,observed,16.0,16.0,0.0,True,False,False,-4.0
300200295_,2025-08-01,48.0,observed,65.0,65.0,0.0,True,False,False,17.0
300200295_,2025-09-01,37.0,observed,43.0,43.0,0.0,True,False,False,6.0
300200295_,2025-10-01,29.0,observed,13.0,13.0,0.0,True,False,False,-16.0
300200295_,2025-11-01,28.0,observed,19.0,19.0,0.0,True,False,False,-9.0
300200295_,2025-12-01,30.0,observed,27.0,27.0,0.0,True,False,False,-3.0
300200295_,2026-01-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
300200295_,2026-02-01,7.0,observed,4.0,4.0,0.0,True,False,False,-3.0
300200295_,2026-03-01,8.0,observed,3.0,3.0,0.0,True,False,False,-5.0
300200295_,2026-04-01,25.0,observed,23.0,23.0,0.0,True,False,False,-2.0
300200295_,2026-05-01,12.0,observed,12.0,12.0,0.0,True,True,True,0.0
300200295_,2026-06-01,14.0,observed,14.0,14.0,0.0,True,True,True,0.0
300200295_,2026-07-01,36.0,observed,42.0,42.0,0.0,True,False,False,6.0
300200295_,2026-08-01,23.0,observed,20.0,20.0,0.0,True,False,False,-3.0
300200296_,2024-01-01,589.0,observed,,,,False,False,False,
300200296_,2024-02-01,424.0,observed,,,,False,False,False,
300200296_,2024-03-01,687.0,observed,,,,False,False,False,
300200296_,2024-04-01,820.0,observed,,,,False,False,False,
300200296_,2024-05-01,785.0,observed,,,,False,False,False,
300200296_,2024-06-01,1082.0,observed,,,,False,False,False,
300200296_,2024-07-01,435.0,observed,,,,False,False,False,
300200296_,2024-08-01,983.0,observed,,,,False,False,False,
300200296_,2024-09-01,696.0,observed,,,,False,False,False,
300200296_,2024-10-01,485.0,observed,,,,False,False,False,
300200296_,2024-11-01,634.0,observed,,,,False,False,False,
300200296_,2024-12-01,544.0,observed,-2.0,0.0,0.0,True,False,False,-546.0
300200296_,2025-01-01,298.0,observed,277.0,277.0,0.0,True,False,False,-21.0
300200296_,2025-02-01,572.0,observed,1938.0,1938.0,0.0,True,False,False,1366.0
300200296_,2025-03-01,414.0,observed,647.0,647.0,0.0,True,False,False,233.0
300200296_,2025-04-01,782.0,observed,857.0,857.0,0.0,True,False,False,75.0
300200296_,2025-05-01,506.0,observed,488.0,488.0,0.0,True,False,False,-18.0
300200296_,2025-06-01,421.0,observed,657.0,657.0,0.0,True,False,False,236.0
300200296_,2025-07-01,513.0,observed,589.0,589.0,0.0,True,False,False,76.0
300200296_,2025-08-01,787.0,observed,776.0,776.0,0.0,True,False,False,-11.0
300200296_,2025-09-01,402.0,observed,733.0,733.0,0.0,True,False,False,331.0
300200296_,2025-10-01,381.0,observed,347.0,347.0,0.0,True,False,False,-34.0
300200296_,2025-11-01,479.0,observed,925.0,925.0,0.0,True,False,False,446.0
300200296_,2025-12-01,459.0,observed,739.0,739.0,0.0,True,False,False,280.0
300200296_,2026-01-01,407.0,observed,550.0,550.0,0.0,True,False,False,143.0
300200296_,2026-02-01,377.0,observed,741.0,741.0,0.0,True,False,False,364.0
300200296_,2026-03-01,242.0,observed,429.0,429.0,0.0,True,False,False,187.0
300200296_,2026-04-01,780.0,observed,901.0,901.0,0.0,True,False,False,121.0
300200296_,2026-05-01,556.0,observed,534.0,534.0,0.0,True,False,False,-22.0
300200296_,2026-06-01,481.0,observed,736.0,736.0,0.0,True,False,False,255.0
300200296_,2026-07-01,717.0,observed,1109.0,1109.0,0.0,True,False,False,392.0
300200296_,2026-08-01,586.0,observed,783.0,783.0,0.0,True,False,False,197.0
300200297_,2024-01-01,67.0,observed,,,,False,False,False,
300200297_,2024-02-01,911.0,observed,,,,False,False,False,
300200297_,2024-03-01,887.0,observed,,,,False,False,False,
300200297_,2024-04-01,704.0,observed,,,,False,False,False,
300200297_,2024-05-01,915.0,observed,,,,False,False,False,
300200297_,2024-06-01,673.0,observed,,,,False,False,False,
300200297_,2024-07-01,1085.0,observed,,,,False,False,False,
300200297_,2024-08-01,1473.0,observed,,,,False,False,False,
300200297_,2024-09-01,1166.0,observed,,,,False,False,False,
300200297_,2024-10-01,1073.0,observed,,,,False,False,False,
300200297_,2024-11-01,801.0,observed,,,,False,False,False,
300200297_,2024-12-01,490.0,observed,,,,False,False,False,
300200297_,2025-01-01,740.0,observed,997.0,997.0,0.0,True,False,False,257.0
300200297_,2025-02-01,539.0,observed,748.0,748.0,0.0,True,False,False,209.0
300200297_,2025-03-01,693.0,observed,728.0,728.0,0.0,True,False,False,35.0
300200297_,2025-04-01,672.0,observed,1198.0,1198.0,0.0,True,False,False,526.0
300200297_,2025-05-01,681.0,observed,972.0,972.0,0.0,True,False,False,291.0
300200297_,2025-06-01,764.0,observed,798.0,798.0,0.0,True,False,False,34.0
300200297_,2025-07-01,848.0,observed,1194.0,1194.0,0.0,True,False,False,346.0
300200297_,2025-08-01,783.0,observed,1166.0,1166.0,0.0,True,False,False,383.0
300200297_,2025-09-01,707.0,observed,1249.0,1249.0,0.0,True,False,False,542.0
300200297_,2025-10-01,691.0,observed,811.0,811.0,0.0,True,False,False,120.0
300200297_,2025-11-01,706.0,observed,1005.0,1005.0,0.0,True,False,False,299.0
300200297_,2025-12-01,325.0,observed,532.0,532.0,0.0,True,False,False,207.0
300200297_,2026-01-01,507.0,observed,609.0,609.0,0.0,True,False,False,102.0
300200297_,2026-02-01,470.0,observed,1016.0,1016.0,0.0,True,False,False,546.0
300200297_,2026-03-01,346.0,observed,596.0,596.0,0.0,True,False,False,250.0
300200297_,2026-04-01,520.0,observed,780.0,780.0,0.0,True,False,False,260.0
300200297_,2026-05-01,503.0,observed,554.0,554.0,0.0,True,False,False,51.0
300200297_,2026-06-01,397.0,observed,464.0,464.0,0.0,True,False,False,67.0
300200297_,2026-07-01,657.0,observed,955.0,955.0,0.0,True,False,False,298.0
300200297_,2026-08-01,521.0,observed,861.0,861.0,0.0,True,False,False,340.0
300200298_,2024-01-01,52.0,observed,,,,False,False,False,
300200298_,2024-02-01,517.0,observed,,,,False,False,False,
300200298_,2024-03-01,1358.0,observed,,,,False,False,False,
300200298_,2024-04-01,954.0,observed,,,,False,False,False,
300200298_,2024-05-01,1092.0,observed,,,,False,False,False,
300200298_,2024-06-01,866.0,observed,,,,False,False,False,
300200298_,2024-07-01,1208.0,observed,,,,False,False,False,
300200298_,2024-08-01,1190.0,observed,,,,False,False,False,
300200298_,2024-09-01,1187.0,observed,,,,False,False,False,
300200298_,2024-10-01,889.0,observed,,,,False,False,False,
300200298_,2024-11-01,945.0,observed,,,,False,False,False,
300200298_,2024-12-01,915.0,observed,,,,False,False,False,
300200298_,2025-01-01,663.0,observed,1029.0,1029.0,0.0,True,False,False,366.0
300200298_,2025-02-01,996.0,observed,1448.0,1448.0,0.0,True,False,False,452.0
300200298_,2025-03-01,515.0,observed,784.0,784.0,0.0,True,False,False,269.0
300200298_,2025-04-01,1002.0,observed,1021.0,1021.0,0.0,True,False,False,19.0
300200298_,2025-05-01,1078.0,observed,972.0,972.0,0.0,True,False,False,-106.0
300200298_,2025-06-01,880.0,observed,1040.0,1040.0,0.0,True,False,False,160.0
300200298_,2025-07-01,1079.0,observed,1154.0,1154.0,0.0,True,False,False,75.0
300200298_,2025-08-01,751.0,observed,797.0,797.0,0.0,True,False,False,46.0
300200298_,2025-09-01,686.0,observed,916.0,916.0,0.0,True,False,False,230.0
300200298_,2025-10-01,720.0,observed,659.0,659.0,0.0,True,False,False,-61.0
300200298_,2025-11-01,1203.0,observed,1356.0,1356.0,0.0,True,False,False,153.0
300200298_,2025-12-01,742.0,observed,850.0,850.0,0.0,True,False,False,108.0
300200298_,2026-01-01,782.0,observed,746.0,746.0,0.0,True,False,False,-36.0
300200298_,2026-02-01,607.0,observed,701.0,701.0,0.0,True,False,False,94.0
